Associação de Assistência de Eixo,Freguesia do Eixo,Aveiro,Aveiro,Associação,1987,500874760
Associação Solidariedade e Acção Social - Asas Santa Joana,Caminho de Grinelândia,Aveiro,Aveiro,Associação,1994,503381241
Banco Alimentar Contra a Fome/Aveiro,"Travessa do Mercado, No. 5 - 1oEsqo. -",Aveiro,Aveiro,Associação,1997,504200305
Centro Académico de Fé e Cultura,"Ava. Padre Fernão de Oliveira,Freguesia da Glória",Aveiro,Aveiro,"Instituto deOrganizaçãoReligiosa",1989,502204451
"Centro Comunitário Paroquial de Assistência e Formação da Paróquia deS.Pedro de Aradas",Verdemilho - Aradas,Aveiro,Aveiro,"Centro SocialParoquial",1986,501148183
Centro Comunitário da Vera - Cruz,"Rua de Sá, n.o 5",Aveiro,Aveiro,Associação,1996,503611301
Centro de Formação e Cultura da Costa do Valado,"Rua das Paradas, n.o 16 - Costa doValado",Aveiro,Aveiro,Associação,1987,501796754
Centro de Infância Arte e Qualidade,Campus Universitário de Santiago,Aveiro,Aveiro,Associação,1981,501114378
Centro Paroquial de São Bernardo,Largo da Igreja,Aveiro,Aveiro,"Centro SocialParoquial",1983,500907560
Centro Social de Azurva,Rua Professor Celso Santos,Aveiro,Aveiro,Associação,1981,501714090
Centro Social de Esgueira,Rua General Costa Cascais,Aveiro,Aveiro,Associação,1987,501554114
Centro Social Santa Joana Princesa,Paróquia de Santa Joana Princesa,Aveiro,Aveiro,Associação,1982,501144676
Fundação CESDA - Centro Social do Distrito de Aveiro,"Rua Manuel Fernandes da Silva, n.o46/48",Aveiro,Aveiro,"Instituto deOrganizaçãoReligiosa",1986,501136673
Centro Social Paroquial de Cacia,Avenida Fernando Augusto Oliveira,Aveiro,Aveiro,"Centro SocialParoquial",1988,502477261
Centro Social Paroquial de Nossa Senhora de Fátima,"Rua da Igreja, n.o 48",Aveiro,Aveiro,"Centro SocialParoquial",1987,501776621
Centro Social Paroquial de Santa Eulália de Eirol,"Travessa do Centro de Dia, n.o 2",Aveiro,Aveiro,"Centro SocialParoquial",1998,503422746
Centro Social Paroquial de Santo André de Esgueira,"Largo da Igreja, Mataduços",Aveiro,Aveiro,"Centro SocialParoquial",1993,502988045
Centro Social Paroquial de São Jacinto,S.Jacinto,Aveiro,Aveiro,"Centro SocialParoquial",1989,501944575
Centro Social Paroquial da Vera Cruz,"Rua Prior Manuel AntónioFernandes, n.o 21",Aveiro,Aveiro,"Centro SocialParoquial",1984,501426884
Centro Social Paroquial S. Pedro de Nariz,"Rua Direita, n.o 33",Aveiro,Aveiro,"Centro SocialParoquial",1986,501771760
Crevi - Núcleo Cultural e Recreativo de Vilar,Freguesia da Glória,Aveiro,Aveiro,Associação,1982,501810242
Cáritas Diocesana de Aveiro,"Rua do Carmo, n.o 42",Aveiro,Aveiro,"Instituto deOrganizaçãoReligiosa",1983,501163964
Florinhas do Vouga,"Praceta das Florinhas do Vouga, n.o10",Aveiro,Aveiro,"Instituto deOrganizaçãoReligiosa",1985,501156577
Fundação Padre Félix,"Rua do Barro, n.o 24",Aveiro,Aveiro,"Instituto deOrganizaçãoReligiosa",1993,502255897
Fundação Roeder,São Jacinto - Aveiro,Aveiro,Aveiro,Fundação,1991,500122296
Patronato de Nossa Senhora de Fátima,"Rua Direita, n.o 134",Aveiro,Aveiro,"Instituto deOrganizaçãoReligiosa",1983,501404368
Santa Casa da Misericórdia de Aveiro,Aveiro,Aveiro,Aveiro,Misericórdia,1986,500852073
Associação de Solidariedade Social Casa Mãe de Aradas,Rua Dr. Mário Sacramento n.o 93-A,Aveiro,Aveiro,Associação,2000,509542700
Associação Comunitária de Solidariedade Social da Freguesia de Requeixo,Freguesia de Requeixo,Aveiro,Aveiro,Associação,2000,504403958
"Centro Social Cultural e Desportivo do Pessoal da Segurança Social e Saúdedo Distrito de Aveiro","Rua Dr. Alberto Souto, no. 9 e 9-A-Fg. Vera Cruz",Aveiro,Aveiro,Associação,2001,501388737
Centro de Alcoólicos Recuperados do Distrito de Aveiro,"Avenida Lourenço Peixinho, n.o 89,1.o Esq.",Aveiro,Aveiro,Associação,2001,504437127
Associação Participar,"(Provisória) Rua Jaime Moniz -Edifício Pavilhão",Aveiro,Aveiro,Associação,2001,504354906
"APPACDM de Aveiro - Associação Portuguesa de Pais e Amigos do CidadãoDeficiente Mental","Rua Padre Luís Pereira, n.o 1, Azurva",Aveiro,Aveiro,Associação,2002,504646699
"UDIPSS - Aveiro - União Distrital das Instituições Particulares de SolidariedadeSocial de Aveiro",Rua de S. Martinho no. 18 - 1.o B,Aveiro,Aveiro,Associação,2003,506126773
MELHORTAIPA - Associação de Melhoramentos e Solidariedade daTaipa,"Lugar da Taipa, Freguesia deRequeixo",Aveiro,Aveiro,Associação,2004,505695413
ADAV - Associação de Defesa e Apoio da Vida - Aveiro,"Mercado Municipal de Santiago, Ruade Ovar",Aveiro,Aveiro,Associação,2004,505085615
Fundação Casa do Pessoal da Segurança Social e da Saúde do Distrito Aveiro,"Rua Dr. Alberto Souto, N.o 5 -R/Chão",Aveiro,Aveiro,Fundação,2009,509268749
Liga dos Amigos do Centro Hospitalar do Baixo Vouga (LACHBV),Ava. Artur Ravara,Aveiro,Aveiro,Associação,2013,502260971
Missão Saúde para a Humanidade,"Universidade de Aveiro, Pavilhão 1",Aveiro,Aveiro,Associação,2014,509521452
Associação Os Salineiros - Associação Aveirense Para a Educação Activa,"Travessa do Capitão Lebre, n.o 1 -Verdemilho",Aveiro,Aveiro,Associação,2016,513289879
Associação Centro Social e Cultural de N.a Sr.a da Graça de Quintãs - Aveiro,Rua Direita - Quintãs n.o 131,Aveiro,Aveiro,Associação,2022,509807445
Associação Reformados Pensionistas Idosos de Pedorido,"Rua da Abelhoa, n.o 150 - Germude",Castelo de Paiva,Aveiro,Associação,1995,502605634
Centro Social do Couto Mineiro do Pejão,"Avenida Jean Tyssen - Oliveira doArda",Castelo de Paiva,Aveiro,Associação,1981,501124314
Centro Social Paroquial de Bairros,Bairros,Castelo de Paiva,Aveiro,"Centro SocialParoquial",1986,503633348
Centro Social Paroquial do Sobrado,Rua Professor Egas Moniz,Castelo de Paiva,Aveiro,"Centro SocialParoquial",1991,502312874
Santa Casa da Misericórdia de Castelo de Paiva,Castelo de Paiva,Castelo de Paiva,Aveiro,Misericórdia,1989,501719121
Centro Social de Santa Maria de Sardoura,"Quinta da Devesa - Santa Maria deSardoura",Castelo de Paiva,Aveiro,Associação,2001,504650939
"Associação de Solidariedade Social de Bairros ""Os Cucos""","S. Lourenço, freguesia de Bairros",Castelo de Paiva,Aveiro,Associação,2001,504914987
Centro Social de Real,"Adro, freguesia de Real",Castelo de Paiva,Aveiro,Associação,2004,506244830
Associação dos Familiares das Vítimas da Tragédia de Entre-os Rios,"Lugar de Oliveira do Arda, freguesiada Raiva",Castelo de Paiva,Aveiro,Associação,2004,506000915
"APPACDM de Castelo de Paiva - Associação Portuguesa de Pais e Amigos doCidadão Deficiente Mental","Quinta dos Lameirinhos, Lugar deSabariz",Castelo de Paiva,Aveiro,Associação,2004,505700999
Centrum F- Centro de Solidariedade Social de Fornos,Lugar da Cêpa - Fornos,Castelo de Paiva,Aveiro,Associação,2005,509879500
"ASTOC - Assciação Solidariedade Social Profissional Contabidade Econ. Gest.Auditoria",Rua Professor Egas Moniz,Castelo de Paiva,Aveiro,Associação,2010,508365333
Associação Social Cultural e Recreativa de S. Gonçalo de Nojões - ASCRN,"Lugar de Nojões, freguesia de Real",Castelo de Paiva,Aveiro,Associação,2011,509154670
Associação para a Promoção Social e Profissional de Castelo de Paiva,Rua Professor Egas moniz,Castelo de Paiva,Aveiro,Associação,2011,507144805
Centro Social Sol Nascente - Castelo de Paiva,Lugar de Santo Ildefonso,Castelo de Paiva,Aveiro,Associação,2012,503876542
Centro Social e Cívico Viver S. Martinho,Lugar de Casas Novas,Castelo de Paiva,Aveiro,Associação,2017,510945856
ACUP Associação Combatentes do Ultramar Português,Rua Professor Egas Moniz,Castelo de Paiva,Aveiro,Associação,2019,513618740
Centro Social de Paramos,Freguesia de Paramos,Espinho,Aveiro,Associação,1985,501086803
Centro Social Paroquial de S. Tiago de Silvalde,"Avenida Albergarias, n.o 116  -Silvalde",Espinho,Aveiro,"Centro SocialParoquial",1990,502275570
Santa Casa da Misericórdia de Espinho,Espinho,Espinho,Aveiro,Misericórdia,1982,500951527
Liga dos Amigos do Hospital de Espinho,Hospital Distrital de Espinho - Rua 37,Espinho,Aveiro,Associação,1994,503093718
A.D.E. - Associação de Diabéticos de Espinho,"R. S.Martinho Anta, Largo da Igreja -Anta-Espinho",Espinho,Aveiro,Associação,1999,504558331
Associação Social e Desenvolvimento da Vila de Anta,"Rua do Meio, N.o 96",Espinho,Aveiro,Associação,2002,509368654
Associação Missionária Cristo é a Solução,"Rua 12, no 1243",Espinho,Aveiro,Associação,2012,510029485
Associação de Desenvolvimento do Concelho de Espinho - ADCE,"Avenida 24, número 800",Espinho,Aveiro,Associação,2017,503651907
ADIGESTA-Associação para o Desenvolvimento Integral e Global de Estarreja,"(Prov) Edif.Casa Cultura - PraçaFrancisco Barbosa",Estarreja,Aveiro,Associação,1992,502610190
Associação da Quinta do Rezende,"Rua do Salgueiro, n.o 1",Estarreja,Aveiro,Associação,1998,503260096
Associação Humanitária de Salreu,"Rua da Associação Humanitária deSalreu, n.o 8",Estarreja,Aveiro,Associação,1994,502853590
Associação Vida Nova-Lar de Idosos,"Rua das Agras, n.o 15",Estarreja,Aveiro,Associação,1994,502664061
Centro Paroquial de Assistência da Freguesia de Pardilhó,Pardilhó,Estarreja,Aveiro,"Centro SocialParoquial",1985,501162119
Centro Paroquial Social de Santa Marinha de Avanca,"Largo da Igreja, n.o 79",Estarreja,Aveiro,"Centro SocialParoquial",1985,501283315
Centro Social Paroquial de São Miguel de Fermelã,Paróquia da Fermelã,Estarreja,Aveiro,"Centro SocialParoquial",1982,501536167
Centro Social Paroquial de São Tomé de Canelas,Canelas,Estarreja,Aveiro,"Centro SocialParoquial",1989,502102004
Fundação Benjamim Dias Costa,"rua da Nestlé, n.o 45",Estarreja,Aveiro,Fundação,1984,500867852
Santa Casa da Misericórdia de Estarreja,Estarreja,Estarreja,Aveiro,Misericórdia,1986,500875910
Centro Social . Convívios-Fraternos,Vila de Avanca,Estarreja,Aveiro,Associação,1994,503298689
Associação de Solidariedade Social Filantrópica Veirense,"Rua Miguel Valente de Almeida, no24",Estarreja,Aveiro,Associação,1999,501546707
ASE - Associação de Solidariedade Estarrejense,"Rua da Brejinha, Casa 6",Estarreja,Aveiro,Associação,2000,500858250
Fundação Cónego Filipe de Figueiredo,Rua do Passal n.o 2 - D,Estarreja,Aveiro,Fundação,2005,507056000
Associação de Bem Estar de Santa Maria de Lamas,"Rua Social, n.o 110","Santa Maria daFeira",Aveiro,Associação,1988,501846840
Associação do Centro Social de Escapães,"Rua Camilo Augusto Correia, n.o 205","Santa Maria daFeira",Aveiro,Associação,1981,501168915
Associação de Apoio Social de Sanfins,"Av. Dr. Francisco Sá Carneiro, n.o 10","Santa Maria daFeira",Aveiro,Associação,1993,502694912
Associação Particular de Solidariedade Social Padre Osório,Freguesia de Pigeiros,"Santa Maria daFeira",Aveiro,Associação,1995,503307408
Casa de Nossa Senhora do Sameiro,"Rua Comendador Sá Couto, n.o 62","Santa Maria daFeira",Aveiro,"Instituto deOrganizaçãoReligiosa",1985,502811595
Centro de Apoio Social de Mozelos,"Alameda Alfredo Henriques, no 89","Santa Maria daFeira",Aveiro,Associação,1984,501498117
Centro de Assistência Social à Terceira Idade e Infância de Sanguêdo,"Rua do Castiis, n.o 133 - Sanguêdo","Santa Maria daFeira",Aveiro,Associação,1981,501237127
Centro Paroquial de Santo André de Mosteirô,Freguesia de Mosteiró,"Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1991,502419377
Centro Paroquial e Social de São Mamede de Travanca,Travanca,"Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1998,504057243
Centro Social de S. Tiago de Lobão,"Rua da tapada Nova, n.o 99","Santa Maria daFeira",Aveiro,Associação,1989,502248459
Centro Social de Lourosa,Rua Dr. Clemente,"Santa Maria daFeira",Aveiro,Associação,1991,501120904
Centro Social de Paços de Brandão,"Urbanização das Brévias, Rua 5, n.o68","Santa Maria daFeira",Aveiro,Associação,1983,501379010
Centro Social Santa Cruz,"Avenida Fortunato Menéres, n.o 49","Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1987,501785450
Centro Social de Santa Maria de Fiães,"Rua do Patronato, n.o 4","Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1987,501274871
Centro Social de Souto,"Rua do Centro Social, n.o 414","Santa Maria daFeira",Aveiro,Associação,1981,501331816
Centro Social Dr. Crispim Teixeira Borges de Castro,"Rua Casa da Mámoa, n.o 211","Santa Maria daFeira",Aveiro,Associação,1981,501236937
Centro Social Padre José Coelho,"Rua Central, n.o 966","Santa Maria daFeira",Aveiro,Associação,1982,502389800
Centro Social Paroquial de Argoncilhe,"Rua do Centro Social, 120","Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1983,501231943
Centro Social Paroquial de Romariz,"Rua Padre Manuel Fernandes dosSantos, n.o 44","Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1987,501780130
Centro Social Paroquial de Arrifana,"Rua Prof. Vicente Reis, n.o 434","Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1989,501901779
Centro Social Paroquial de Fiães,Fiães,"Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1988,501929606
Centro Social Paroquial de Fornos,"Rua da Igreja, n.o 627, Fornos","Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1988,502317710
Centro Social Paroquial de Sanfins (Feira),"Largo da Igreja, n.o 1","Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1987,501205527
Centro Social Paroquial de Santa Maria da Feira,"Rua Centro Social, n.o 16 , Remolha","Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1988,501829741
Centro Social Paroquial de São Jorge,"Avenida da Igreja, n.o 56","Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1983,502405252
Centro Social Paroquial do Vale,"Avenida da Igreja, n.o 1341","Santa Maria daFeira",Aveiro,"Centro SocialParoquial",1995,503329444
Centro Social Primavera,"Lugar de Beire - Freg. de S. João deVêr","Santa Maria daFeira",Aveiro,Associação,1993,502759380
Centro Social de São Cristóvão de Nogueira da Regedoura,"Rua da Barra, n.o 94","Santa Maria daFeira",Aveiro,Associação,1992,502837438
Centro Social Vilamaiorense,Rua Dr. Ferreira Pinto,"Santa Maria daFeira",Aveiro,Associação,1992,502023520
"Centro Social, Cultural e Recreativo de Louredo","Rua Domingos Gomes Ferreira,Freguesia de Louredo","Santa Maria daFeira",Aveiro,Associação,1997,503712965
Fundação Comendador Joaquim de Sá Couto,"Rua do Hospital, 61","Santa Maria daFeira",Aveiro,Fundação,1984,500876827
Movimento de Apoio Social a São Paio de Oleiros,"Rua Joaquim Francisco do Couto, n.o395","Santa Maria daFeira",Aveiro,Associação,1985,501409831
"Movimento de Assistência, Cultura, Urbanismo e Recreio","Rua das Escolas, n.o 8 e 10","Santa Maria daFeira",Aveiro,Associação,1989,500872260
O Abrigo - Centro de Solidariedade Social de S.João de Vêr,"Rua da estação, n.o 541","Santa Maria daFeira",Aveiro,Associação,1989,502106654
O Jardim - Centro de Solidariedade Social de Canedo,"Largo Padre agostinho Pais Moreira,n.o 30","Santa Maria daFeira",Aveiro,Associação,1994,503516082
"Pelo Prazer de Viver / Saúde Cultura e Vida - Associação de DesenvolvimentoSocial",Rua de Santa Luzia no 85,"Santa Maria daFeira",Aveiro,Associação,1995,503268399
"Por do Sol - Centro Social, Cultural e Desportivo de Mosteirô-Feira","Rua Pôr do sol, n.o 94","Santa Maria daFeira",Aveiro,Associação,1992,501836322
